country,state,date,total_deaths,deaths_change,total_confirmed,confirmed_change,total_recovered,recovered_change
China,Tianjin,2020-04-11,3,0.0,183,0.0,161,3.0
China,Tibet,2020-04-11,0,0.0,1,0.0,1,0.0
China,Xinjiang,2020-04-11,3,0.0,76,0.0,73,0.0
China,Yunnan,2020-04-11,2,0.0,184,0.0,174,1.0
China,Zhejiang,2020-04-11,1,0.0,1267,0.0,1236,1.0
Afghanistan,0,2020-04-11,18,3.0,555,34.0,32,0.0
Albania,0,2020-04-11,23,0.0,433,17.0,197,15.0
Algeria,0,2020-04-11,275,19.0,1825,64.0,460,55.0
Andorra,0,2020-04-11,26,0.0,601,0.0,71,0.0
Angola,0,2020-04-11,2,0.0,19,0.0,4,2.0
Antigua and Barbuda,0,2020-04-11,2,0.0,21,2.0,0,0.0
Argentina,0,2020-04-11,83,1.0,1975,0.0,440,65.0
Armenia,0,2020-04-11,13,1.0,967,30.0,173,24.0
Austria,0,2020-04-11,337,18.0,13806,251.0,6604,540.0
Azerbaijan,0,2020-04-11,11,1.0,1058,67.0,200,41.0
Bahamas,0,2020-04-11,8,0.0,46,4.0,5,0.0
Bahrain,0,2020-04-11,6,0.0,1040,115.0,555,16.0
Bangladesh,0,2020-04-11,30,3.0,482,58.0,36,3.0
Barbados,0,2020-04-11,4,0.0,68,1.0,11,0.0
Belarus,0,2020-04-11,23,4.0,2226,245.0,172,3.0
Belgium,0,2020-04-11,3346,327.0,28018,1351.0,5986,418.0
Belize,0,2020-04-11,2,0.0,13,3.0,0,0.0
Benin,0,2020-04-11,1,0.0,35,0.0,5,0.0
Bhutan,0,2020-04-11,0,0.0,5,0.0,2,0.0
Bolivia,0,2020-04-11,20,1.0,275,7.0,2,0.0
Bosnia and Herzegovina,0,2020-04-11,37,1.0,946,45.0,139,10.0
Botswana,0,2020-04-11,1,0.0,13,0.0,0,0.0
Brazil,0,2020-04-11,1124,67.0,20727,1089.0,173,0.0
Brunei,0,2020-04-11,1,0.0,136,0.0,104,5.0
Bulgaria,0,2020-04-11,28,3.0,661,26.0,62,8.0
Burkina Faso,0,2020-04-11,27,3.0,484,41.0,155,9.0
Burma,0,2020-04-11,3,0.0,38,11.0,2,0.0
Burundi,0,2020-04-11,0,0.0,5,2.0,0,0.0
Cabo Verde,0,2020-04-11,1,0.0,8,1.0,1,0.0
Cambodia,0,2020-04-11,0,0.0,120,1.0,75,3.0
Cameroon,0,2020-04-11,12,0.0,820,0.0,98,0.0
Central African Republic,0,2020-04-11,0,0.0,8,0.0,0,0.0
Chad,0,2020-04-11,0,0.0,11,0.0,2,0.0
Chile,0,2020-04-11,73,8.0,7366,671.0,1864,293.0
Colombia,0,2020-04-11,100,20.0,2709,236.0,214,17.0
Comoros,0,2020-04-11,0,0.0,0,0.0,0,0.0
Congo (Brazzaville),0,2020-04-11,5,0.0,60,0.0,5,0.0
Congo (Kinshasa),0,2020-04-11,20,0.0,223,8.0,16,3.0
Costa Rica,0,2020-04-11,3,0.0,577,19.0,49,7.0
Cote d'Ivoire,0,2020-04-11,4,1.0,533,89.0,58,6.0
Croatia,0,2020-04-11,21,0.0,1534,39.0,323,92.0
Cuba,0,2020-04-11,16,1.0,620,56.0,77,26.0
Cyprus,0,2020-04-11,10,0.0,616,21.0,61,3.0
Czechia,0,2020-04-11,129,10.0,5831,99.0,411,65.0
Denmark,0,2020-04-11,260,13.0,6191,177.0,2111,182.0
Diamond Princess,0,2020-04-11,11,0.0,712,0.0,619,0.0
Djibouti,0,2020-04-11,2,1.0,187,37.0,36,0.0
Dominica,0,2020-04-11,0,0.0,16,0.0,5,0.0
Dominican Republic,0,2020-04-11,135,9.0,2759,139.0,108,10.0
Ecuador,0,2020-04-11,315,18.0,7257,96.0,411,43.0
Egypt,0,2020-04-11,146,11.0,1939,145.0,426,42.0
El Salvador,0,2020-04-11,6,0.0,118,1.0,19,4.0
Equatorial Guinea,0,2020-04-11,0,0.0,18,0.0,3,0.0
Eritrea,0,2020-04-11,0,0.0,34,0.0,0,0.0
Estonia,0,2020-04-11,24,0.0,1304,46.0,93,0.0
Eswatini,0,2020-04-11,0,0.0,12,0.0,7,0.0
Ethiopia,0,2020-04-11,3,0.0,69,4.0,10,6.0
Fiji,0,2020-04-11,0,0.0,16,0.0,0,0.0
Finland,0,2020-04-11,49,1.0,2905,136.0,300,0.0
France,0,2020-04-11,13851,636.0,94863,3125.0,26663,1468.0
Gabon,0,2020-04-11,1,0.0,46,2.0,1,0.0
Gambia,0,2020-04-11,1,0.0,9,5.0,2,0.0
Georgia,0,2020-04-11,3,0.0,242,8.0,60,6.0
Germany,0,2020-04-11,2736,-31.0,124908,2737.0,57400,3487.0
Ghana,0,2020-04-11,8,2.0,408,30.0,4,0.0
Greece,0,2020-04-11,93,1.0,2081,70.0,269,0.0
Grenada,0,2020-04-11,0,0.0,14,0.0,0,0.0
Guatemala,0,2020-04-11,3,0.0,137,11.0,19,2.0
Guinea,0,2020-04-11,0,0.0,250,38.0,17,2.0
Guinea-Bissau,0,2020-04-11,0,0.0,38,2.0,0,0.0
Guyana,0,2020-04-11,6,0.0,45,8.0,8,0.0
Haiti,0,2020-04-11,2,0.0,33,2.0,0,0.0
Holy See,0,2020-04-11,0,0.0,8,0.0,2,0.0
Honduras,0,2020-04-11,24,1.0,392,10.0,7,0.0
Hungary,0,2020-04-11,85,8.0,1310,120.0,115,3.0
Iceland,0,2020-04-11,8,1.0,1689,14.0,841,90.0
India,0,2020-04-11,288,42.0,8446,848.0,969,195.0
Indonesia,0,2020-04-11,327,21.0,3842,330.0,286,4.0
Iran,0,2020-04-11,4357,125.0,70029,1837.0,41947,6482.0
Iraq,0,2020-04-11,72,2.0,1318,39.0,601,51.0
Ireland,0,2020-04-11,320,33.0,8928,839.0,25,0.0
Israel,0,2020-04-11,101,6.0,10743,335.0,1341,158.0
Italy,0,2020-04-11,19468,619.0,152271,4694.0,32534,2079.0
Jamaica,0,2020-04-11,4,0.0,65,2.0,13,0.0
Japan,0,2020-04-11,138,13.0,6951,701.0,762,77.0
Jordan,0,2020-04-11,7,0.0,381,9.0,177,7.0
Kazakhstan,0,2020-04-11,10,0.0,865,53.0,81,17.0
Kenya,0,2020-04-11,7,0.0,191,2.0,24,2.0
"Korea, South",0,2020-04-11,211,3.0,10480,30.0,7243,126.0
Kosovo,0,2020-04-11,7,0.0,250,23.0,52,14.0
Kuwait,0,2020-04-11,1,0.0,1154,161.0,133,10.0
Kyrgyzstan,0,2020-04-11,5,0.0,339,41.0,44,9.0
Laos,0,2020-04-11,0,0.0,18,2.0,0,0.0
Latvia,0,2020-04-11,3,0.0,630,18.0,16,0.0
Lebanon,0,2020-04-11,20,0.0,619,10.0,77,1.0
Lesotho,0,2020-04-11,0,0.0,0,0.0,0,0.0
Liberia,0,2020-04-11,5,0.0,48,11.0,3,0.0
Libya,0,2020-04-11,1,0.0,24,0.0,8,0.0
Liechtenstein,0,2020-04-11,1,0.0,79,0.0,72,2.0
Lithuania,0,2020-04-11,23,1.0,1026,27.0,54,0.0
Luxembourg,0,2020-04-11,62,8.0,3270,47.0,500,0.0
MS Zaandam,0,2020-04-11,2,0.0,9,0.0,0,0.0
Madagascar,0,2020-04-11,0,0.0,102,9.0,11,0.0
Malawi,0,2020-04-11,2,1.0,12,3.0,0,0.0
Malaysia,0,2020-04-11,73,3.0,4530,184.0,1995,165.0
Maldives,0,2020-04-11,0,0.0,19,0.0,13,0.0
Mali,0,2020-04-11,7,0.0,87,0.0,22,0.0
Malta,0,2020-04-11,3,1.0,370,20.0,16,0.0
Mauritania,0,2020-04-11,1,0.0,7,0.0,2,0.0
Mauritius,0,2020-04-11,9,0.0,319,1.0,28,5.0
Mexico,0,2020-04-11,273,40.0,4219,375.0,633,0.0
Moldova,0,2020-04-11,30,1.0,1560,122.0,75,19.0
Monaco,0,2020-04-11,1,0.0,92,2.0,5,0.0
Mongolia,0,2020-04-11,0,0.0,16,0.0,4,0.0
Montenegro,0,2020-04-11,2,0.0,263,8.0,5,1.0
Morocco,0,2020-04-11,111,4.0,1545,97.0,146,24.0
Mozambique,0,2020-04-11,0,0.0,20,0.0,2,0.0
Namibia,0,2020-04-11,0,0.0,16,0.0,3,0.0
Nepal,0,2020-04-11,0,0.0,9,0.0,1,0.0
Netherlands,0,2020-04-11,2653,133.0,24571,1322.0,41,4.0
New Zealand,0,2020-04-11,4,2.0,1312,29.0,422,49.0
Nicaragua,0,2020-04-11,1,0.0,8,1.0,0,0.0
Niger,0,2020-04-11,11,0.0,491,53.0,41,0.0
Nigeria,0,2020-04-11,10,3.0,318,13.0,70,12.0
North Macedonia,0,2020-04-11,34,2.0,760,49.0,41,0.0
Norway,0,2020-04-11,119,6.0,6409,95.0,32,0.0
Oman,0,2020-04-11,3,0.0,546,62.0,109,0.0
Pakistan,0,2020-04-11,91,5.0,5230,219.0,1028,266.0
Panama,0,2020-04-11,74,8.0,2974,222.0,17,1.0
Papua New Guinea,0,2020-04-11,0,0.0,2,0.0,0,0.0
Paraguay,0,2020-04-11,6,0.0,133,4.0,18,0.0
Peru,0,2020-04-11,181,12.0,6848,951.0,1739,170.0
Philippines,0,2020-04-11,247,26.0,4428,233.0,157,17.0
Poland,0,2020-04-11,208,27.0,6356,401.0,375,57.0
Portugal,0,2020-04-11,470,35.0,15987,515.0,266,33.0
Qatar,0,2020-04-11,6,0.0,2728,216.0,247,20.0
Romania,0,2020-04-11,291,21.0,5990,523.0,758,29.0
Russia,0,2020-04-11,106,12.0,13584,1667.0,1045,250.0
Rwanda,0,2020-04-11,0,0.0,120,2.0,18,11.0
Saint Kitts and Nevis,0,2020-04-11,0,0.0,12,0.0,0,0.0
Saint Lucia,0,2020-04-11,0,0.0,15,0.0,1,0.0
Saint Vincent and the Grenadines,0,2020-04-11,0,0.0,12,0.0,1,0.0
San Marino,0,2020-04-11,35,1.0,356,12.0,53,3.0
Sao Tome and Principe,0,2020-04-11,0,0.0,4,0.0,0,0.0
Saudi Arabia,0,2020-04-11,52,5.0,4033,382.0,720,35.0
Senegal,0,2020-04-11,2,0.0,278,13.0,152,15.0
Serbia,0,2020-04-11,74,3.0,3380,275.0,0,0.0
Seychelles,0,2020-04-11,0,0.0,11,0.0,0,0.0
Sierra Leone,0,2020-04-11,0,0.0,8,0.0,0,0.0
Singapore,0,2020-04-11,8,1.0,2299,191.0,528,36.0
Slovakia,0,2020-04-11,2,0.0,728,13.0,23,0.0
Slovenia,0,2020-04-11,50,5.0,1188,28.0,148,11.0
Somalia,0,2020-04-11,1,0.0,21,0.0,1,0.0
South Africa,0,2020-04-11,25,1.0,2028,25.0,410,0.0
South Sudan,0,2020-04-11,0,0.0,4,0.0,0,0.0
Spain,0,2020-04-11,16606,525.0,163027,4754.0,59109,3441.0
Sri Lanka,0,2020-04-11,7,0.0,198,8.0,54,0.0
Sudan,0,2020-04-11,2,0.0,19,2.0,2,0.0
Suriname,0,2020-04-11,1,0.0,10,0.0,4,0.0
Sweden,0,2020-04-11,887,17.0,10151,466.0,0,0.0
Switzerland,0,2020-04-11,1036,34.0,25107,556.0,12100,1000.0
Syria,0,2020-04-11,2,0.0,25,6.0,5,1.0
Taiwan*,0,2020-04-11,6,0.0,385,3.0,99,8.0
Tajikistan,0,2020-04-11,0,0.0,0,0.0,0,0.0
Tanzania,0,2020-04-11,3,0.0,32,0.0,5,0.0
Thailand,0,2020-04-11,35,2.0,2518,45.0,1135,122.0
Timor-Leste,0,2020-04-11,0,0.0,2,0.0,1,0.0
Togo,0,2020-04-11,3,0.0,76,0.0,25,0.0
Trinidad and Tobago,0,2020-04-11,8,0.0,112,3.0,12,11.0
Tunisia,0,2020-04-11,28,3.0,685,14.0,43,18.0
Turkey,0,2020-04-11,1101,95.0,52167,5138.0,2965,542.0
US,0,2020-04-11,25486,2124.0,527969,30026.0,31270,2480.0
Uganda,0,2020-04-11,0,0.0,53,0.0,4,4.0
Ukraine,0,2020-04-11,73,4.0,2511,308.0,79,18.0
United Arab Emirates,0,2020-04-11,20,4.0,3736,376.0,588,170.0
United Kingdom,0,2020-04-11,11625,841.0,90273,3613.0,622,34.0
Uruguay,0,2020-04-11,7,0.0,501,7.0,224,10.0
Uzbekistan,0,2020-04-11,4,1.0,767,143.0,42,0.0
Venezuela,0,2020-04-11,9,0.0,175,4.0,93,9.0
Vietnam,0,2020-04-11,0,0.0,258,1.0,144,0.0
West Bank and Gaza,0,2020-04-11,2,0.0,268,1.0,57,12.0
Western Sahara,0,2020-04-11,0,0.0,4,0.0,0,0.0
Yemen,0,2020-04-11,0,0.0,1,0.0,0,0.0
Zambia,0,2020-04-11,2,0.0,40,0.0,28,3.0
Zimbabwe,0,2020-04-11,3,0.0,14,1.0,0,0.0
Australia,Australian Capital Territory,2020-04-12,2,0.0,103,0.0,59,0.0
Australia,New South Wales,2020-04-12,24,1.0,2857,0.0,4,0.0
Australia,Northern Territory,2020-04-12,0,0.0,28,0.0,2,0.0
Australia,Queensland,2020-04-12,5,0.0,983,9.0,372,0.0
Australia,South Australia,2020-04-12,4,1.0,429,0.0,179,0.0
Australia,Tasmania,2020-04-12,5,1.0,133,0.0,48,0.0
Australia,Victoria,2020-04-12,14,0.0,1268,3.0,926,0.0
Australia,Western Australia,2020-04-12,6,0.0,514,0.0,216,0.0
China,Anhui,2020-04-12,6,0.0,991,0.0,984,0.0
China,Beijing,2020-04-12,8,0.0,589,0.0,479,5.0
China,Chongqing,2020-04-12,6,0.0,579,0.0,570,0.0
China,Fujian,2020-04-12,1,0.0,352,1.0,321,4.0
China,Gansu,2020-04-12,2,0.0,139,0.0,135,0.0
China,Guangdong,2020-04-12,8,0.0,1552,4.0,1443,6.0
China,Guangxi,2020-04-12,2,0.0,254,0.0,252,0.0
China,Guizhou,2020-04-12,2,0.0,146,0.0,144,0.0
China,Hainan,2020-04-12,6,0.0,168,0.0,162,0.0
China,Hebei,2020-04-12,6,0.0,327,0.0,313,0.0
China,Heilongjiang,2020-04-12,13,0.0,684,23.0,470,0.0
China,Henan,2020-04-12,22,0.0,1276,0.0,1253,1.0
China,Hong Kong,2020-04-12,4,0.0,1004,4.0,360,24.0
China,Hubei,2020-04-12,3219,0.0,67803,0.0,64281,17.0
China,Hunan,2020-04-12,4,0.0,1019,0.0,1014,0.0
China,Inner Mongolia,2020-04-12,1,0.0,189,34.0,83,4.0
China,Jiangsu,2020-04-12,0,0.0,653,1.0,638,2.0
China,Jiangxi,2020-04-12,1,0.0,937,0.0,936,0.0
China,Jilin,2020-04-12,1,0.0,99,1.0,96,0.0
China,Liaoning,2020-04-12,2,0.0,145,0.0,136,3.0
China,Macau,2020-04-12,0,0.0,45,0.0,13,3.0
China,Ningxia,2020-04-12,0,0.0,75,0.0,75,0.0
China,Qinghai,2020-04-12,0,0.0,18,0.0,18,0.0
China,Shaanxi,2020-04-12,3,0.0,256,0.0,248,0.0
China,Shandong,2020-04-12,7,0.0,784,0.0,757,0.0
China,Shanghai,2020-04-12,7,0.0,607,52.0,446,8.0
China,Shanxi,2020-04-12,0,0.0,172,0.0,135,0.0
China,Sichuan,2020-04-12,3,0.0,560,0.0,547,0.0
China,Tianjin,2020-04-12,3,0.0,183,0.0,161,0.0
China,Tibet,2020-04-12,0,0.0,1,0.0,1,0.0
China,Xinjiang,2020-04-12,3,0.0,76,0.0,73,0.0
China,Yunnan,2020-04-12,2,0.0,184,0.0,174,0.0
China,Zhejiang,2020-04-12,1,0.0,1267,0.0,1238,2.0
Afghanistan,0,2020-04-12,18,0.0,607,52.0,32,0.0
Albania,0,2020-04-12,23,0.0,446,13.0,217,20.0
Algeria,0,2020-04-12,293,18.0,1914,89.0,591,131.0
Andorra,0,2020-04-12,29,3.0,638,37.0,128,57.0
Angola,0,2020-04-12,2,0.0,19,0.0,4,0.0
Antigua and Barbuda,0,2020-04-12,2,0.0,21,0.0,0,0.0
Argentina,0,2020-04-12,90,7.0,2142,167.0,468,28.0
Armenia,0,2020-04-12,13,0.0,1013,46.0,197,24.0
Austria,0,2020-04-12,350,13.0,13945,139.0,6987,383.0
Azerbaijan,0,2020-04-12,11,0.0,1098,40.0,250,50.0
Bahamas,0,2020-04-12,8,0.0,46,0.0,5,0.0
Bahrain,0,2020-04-12,6,0.0,1136,96.0,558,3.0
Bangladesh,0,2020-04-12,34,4.0,621,139.0,39,3.0
Barbados,0,2020-04-12,4,0.0,71,3.0,11,0.0
Belarus,0,2020-04-12,26,3.0,2578,352.0,203,31.0
Belgium,0,2020-04-12,3600,254.0,29647,1629.0,6463,477.0
Belize,0,2020-04-12,2,0.0,14,1.0,0,0.0
Benin,0,2020-04-12,1,0.0,35,0.0,5,0.0
Bhutan,0,2020-04-12,0,0.0,5,0.0,2,0.0
Bolivia,0,2020-04-12,24,4.0,300,25.0,2,0.0
Bosnia and Herzegovina,0,2020-04-12,39,2.0,1009,63.0,193,54.0
Botswana,0,2020-04-12,1,0.0,13,0.0,0,0.0
Brazil,0,2020-04-12,1223,99.0,22192,1465.0,173,0.0
Brunei,0,2020-04-12,1,0.0,136,0.0,106,2.0
Bulgaria,0,2020-04-12,29,1.0,675,14.0,68,6.0
Burkina Faso,0,2020-04-12,27,0.0,497,13.0,161,6.0
Burma,0,2020-04-12,4,1.0,41,3.0,2,0.0
Burundi,0,2020-04-12,0,0.0,5,0.0,0,0.0
Cabo Verde,0,2020-04-12,1,0.0,8,0.0,1,0.0
Cambodia,0,2020-04-12,0,0.0,122,2.0,77,2.0
Cameroon,0,2020-04-12,12,0.0,820,0.0,98,0.0
Central African Republic,0,2020-04-12,0,0.0,8,0.0,0,0.0
Chad,0,2020-04-12,0,0.0,18,7.0,2,0.0
Chile,0,2020-04-12,80,7.0,7652,286.0,2059,195.0
Colombia,0,2020-04-12,109,9.0,2776,67.0,270,56.0
Comoros,0,2020-04-12,0,0.0,0,0.0,0,0.0
Congo (Brazzaville),0,2020-04-12,5,0.0,60,0.0,5,0.0
Congo (Kinshasa),0,2020-04-12,20,0.0,234,11.0,16,0.0
Costa Rica,0,2020-04-12,3,0.0,595,18.0,56,7.0
Cote d'Ivoire,0,2020-04-12,5,1.0,574,41.0,85,27.0
Croatia,0,2020-04-12,23,2.0,1600,66.0,373,50.0
Cuba,0,2020-04-12,18,2.0,669,49.0,92,15.0
Cyprus,0,2020-04-12,11,1.0,633,17.0,65,4.0
Czechia,0,2020-04-12,138,9.0,5991,160.0,464,53.0
Denmark,0,2020-04-12,273,13.0,6369,178.0,2291,180.0
Diamond Princess,0,2020-04-12,11,0.0,712,0.0,619,0.0
Djibouti,0,2020-04-12,2,0.0,214,27.0,36,0.0
Dominica,0,2020-04-12,0,0.0,16,0.0,8,3.0
Dominican Republic,0,2020-04-12,173,38.0,2967,208.0,131,23.0
Ecuador,0,2020-04-12,333,18.0,7466,209.0,501,90.0
Egypt,0,2020-04-12,159,13.0,2065,126.0,589,163.0
El Salvador,0,2020-04-12,6,0.0,125,7.0,21,2.0
Equatorial Guinea,0,2020-04-12,0,0.0,21,3.0,3,0.0
Eritrea,0,2020-04-12,0,0.0,34,0.0,0,0.0
Estonia,0,2020-04-12,25,1.0,1309,5.0,98,5.0
Eswatini,0,2020-04-12,0,0.0,14,2.0,7,0.0
Ethiopia,0,2020-04-12,3,0.0,71,2.0,10,0.0
Fiji,0,2020-04-12,0,0.0,16,0.0,0,0.0
Finland,0,2020-04-12,56,7.0,2974,69.0,300,0.0
France,0,2020-04-12,14412,561.0,121712,26849.0,27469,806.0
Gabon,0,2020-04-12,1,0.0,49,3.0,1,0.0
Gambia,0,2020-04-12,1,0.0,9,0.0,2,0.0
Georgia,0,2020-04-12,3,0.0,257,15.0,67,7.0
Germany,0,2020-04-12,3022,286.0,127854,2946.0,60300,2900.0
Ghana,0,2020-04-12,8,0.0,566,158.0,4,0.0
Greece,0,2020-04-12,98,5.0,2114,33.0,269,0.0
Grenada,0,2020-04-12,0,0.0,14,0.0,0,0.0
Guatemala,0,2020-04-12,5,2.0,155,18.0,19,0.0
Guinea,0,2020-04-12,0,0.0,250,0.0,17,0.0
Guinea-Bissau,0,2020-04-12,0,0.0,38,0.0,0,0.0
Guyana,0,2020-04-12,6,0.0,45,0.0,8,0.0
Haiti,0,2020-04-12,3,1.0,33,0.0,0,0.0
Holy See,0,2020-04-12,0,0.0,8,0.0,2,0.0
Honduras,0,2020-04-12,25,1.0,393,1.0,7,0.0
Hungary,0,2020-04-12,99,14.0,1410,100.0,118,3.0
Iceland,0,2020-04-12,8,0.0,1701,12.0,889,48.0
India,0,2020-04-12,331,43.0,9205,759.0,1080,111.0
Indonesia,0,2020-04-12,373,46.0,4241,399.0,359,73.0
Iran,0,2020-04-12,4474,117.0,71686,1657.0,43894,1947.0
Iraq,0,2020-04-12,76,4.0,1352,34.0,640,39.0
Ireland,0,2020-04-12,334,14.0,9655,727.0,25,0.0
Israel,0,2020-04-12,103,2.0,11145,402.0,1627,286.0
Italy,0,2020-04-12,19899,431.0,156363,4092.0,34211,1677.0
Jamaica,0,2020-04-12,4,0.0,69,4.0,13,0.0
Japan,0,2020-04-12,147,9.0,7473,522.0,762,0.0
Jordan,0,2020-04-12,7,0.0,389,8.0,201,24.0
Kazakhstan,0,2020-04-12,10,0.0,951,86.0,99,18.0
Kenya,0,2020-04-12,8,1.0,197,6.0,25,1.0
"Korea, South",0,2020-04-12,214,3.0,10512,32.0,7368,125.0
Kosovo,0,2020-04-12,7,0.0,283,33.0,58,6.0
Kuwait,0,2020-04-12,1,0.0,1234,80.0,142,9.0
Kyrgyzstan,0,2020-04-12,5,0.0,377,38.0,54,10.0
Laos,0,2020-04-12,0,0.0,19,1.0,0,0.0
Latvia,0,2020-04-12,5,2.0,651,21.0,16,0.0
Lebanon,0,2020-04-12,20,0.0,630,11.0,80,3.0
Lesotho,0,2020-04-12,0,0.0,0,0.0,0,0.0
Liberia,0,2020-04-12,5,0.0,50,2.0,3,0.0
Libya,0,2020-04-12,1,0.0,25,1.0,9,1.0
Liechtenstein,0,2020-04-12,1,0.0,79,0.0,77,5.0
Lithuania,0,2020-04-12,23,0.0,1053,27.0,97,43.0
Luxembourg,0,2020-04-12,66,4.0,3281,11.0,500,0.0
MS Zaandam,0,2020-04-12,2,0.0,9,0.0,0,0.0
Madagascar,0,2020-04-12,0,0.0,106,4.0,20,9.0
Malawi,0,2020-04-12,2,0.0,13,1.0,0,0.0
Malaysia,0,2020-04-12,76,3.0,4683,153.0,2108,113.0
Maldives,0,2020-04-12,0,0.0,20,1.0,14,1.0
Mali,0,2020-04-12,9,2.0,105,18.0,22,0.0
Malta,0,2020-04-12,3,0.0,378,8.0,44,28.0
Mauritania,0,2020-04-12,1,0.0,7,0.0,2,0.0
Mauritius,0,2020-04-12,9,0.0,324,5.0,42,14.0
Mexico,0,2020-04-12,296,23.0,4661,442.0,1772,1139.0
Moldova,0,2020-04-12,31,1.0,1662,102.0,94,19.0
Monaco,0,2020-04-12,1,0.0,93,1.0,6,1.0
Mongolia,0,2020-04-12,0,0.0,16,0.0,4,0.0
Montenegro,0,2020-04-12,3,1.0,272,9.0,5,0.0
Morocco,0,2020-04-12,118,7.0,1661,116.0,177,31.0
Mozambique,0,2020-04-12,0,0.0,21,1.0,2,0.0
Namibia,0,2020-04-12,0,0.0,16,0.0,3,0.0
Nepal,0,2020-04-12,0,0.0,12,3.0,1,0.0
Netherlands,0,2020-04-12,2747,94.0,25746,1175.0,45,4.0
New Zealand,0,2020-04-12,4,0.0,1330,18.0,471,49.0
Nicaragua,0,2020-04-12,1,0.0,9,1.0,4,4.0
Niger,0,2020-04-12,12,1.0,529,38.0,75,34.0
Nigeria,0,2020-04-12,10,0.0,323,5.0,85,15.0
North Macedonia,0,2020-04-12,34,0.0,828,68.0,41,0.0
Norway,0,2020-04-12,128,9.0,6525,116.0,32,0.0
Oman,0,2020-04-12,4,1.0,599,53.0,109,0.0
Pakistan,0,2020-04-12,93,2.0,5496,266.0,1095,67.0
Panama,0,2020-04-12,79,5.0,3234,260.0,23,6.0
Papua New Guinea,0,2020-04-12,0,0.0,2,0.0,0,0.0
Paraguay,0,2020-04-12,6,0.0,134,1.0,22,4.0
Peru,0,2020-04-12,193,12.0,7519,671.0,1798,59.0
Philippines,0,2020-04-12,297,50.0,4648,220.0,197,40.0
Poland,0,2020-04-12,232,24.0,6674,318.0,439,64.0
Portugal,0,2020-04-12,504,34.0,16585,598.0,277,11.0
Qatar,0,2020-04-12,7,1.0,2979,251.0,275,28.0
Romania,0,2020-04-12,316,25.0,6300,310.0,852,94.0
Russia,0,2020-04-12,130,24.0,15770,2186.0,1291,246.0
Rwanda,0,2020-04-12,0,0.0,126,6.0,25,7.0
Saint Kitts and Nevis,0,2020-04-12,0,0.0,12,0.0,0,0.0
Saint Lucia,0,2020-04-12,0,0.0,15,0.0,4,3.0
Saint Vincent and the Grenadines,0,2020-04-12,0,0.0,12,0.0,1,0.0
San Marino,0,2020-04-12,35,0.0,356,0.0,53,0.0
Sao Tome and Principe,0,2020-04-12,0,0.0,4,0.0,0,0.0
Saudi Arabia,0,2020-04-12,59,7.0,4462,429.0,761,41.0
Senegal,0,2020-04-12,2,0.0,280,2.0,171,19.0
Serbia,0,2020-04-12,80,6.0,3630,250.0,0,0.0
Seychelles,0,2020-04-12,0,0.0,11,0.0,0,0.0
Sierra Leone,0,2020-04-12,0,0.0,10,2.0,0,0.0
Singapore,0,2020-04-12,8,0.0,2532,233.0,560,32.0
Slovakia,0,2020-04-12,2,0.0,742,14.0,23,0.0
Slovenia,0,2020-04-12,53,3.0,1205,17.0,150,2.0
Somalia,0,2020-04-12,1,0.0,25,4.0,2,1.0
South Africa,0,2020-04-12,25,0.0,2173,145.0,410,0.0
South Sudan,0,2020-04-12,0,0.0,4,0.0,0,0.0
Spain,0,2020-04-12,17209,603.0,166831,3804.0,62391,3282.0
Sri Lanka,0,2020-04-12,7,0.0,210,12.0,56,2.0
Sudan,0,2020-04-12,2,0.0,19,0.0,2,0.0
Suriname,0,2020-04-12,1,0.0,10,0.0,4,0.0
Sweden,0,2020-04-12,899,12.0,10483,332.0,0,0.0
Switzerland,0,2020-04-12,1106,70.0,25415,308.0,12700,600.0
Syria,0,2020-04-12,2,0.0,25,0.0,5,0.0
Taiwan*,0,2020-04-12,6,0.0,388,3.0,109,10.0
Tajikistan,0,2020-04-12,0,0.0,0,0.0,0,0.0
Tanzania,0,2020-04-12,3,0.0,32,0.0,5,0.0
Thailand,0,2020-04-12,38,3.0,2551,33.0,1218,83.0
Timor-Leste,0,2020-04-12,0,0.0,2,0.0,1,0.0
Togo,0,2020-04-12,3,0.0,76,0.0,29,4.0
Trinidad and Tobago,0,2020-04-12,8,0.0,113,1.0,16,4.0
Tunisia,0,2020-04-12,31,3.0,707,22.0,43,0.0
Turkey,0,2020-04-12,1198,97.0,56956,4789.0,3446,481.0
US,0,2020-04-12,27336,1850.0,556522,28553.0,32988,1718.0
Uganda,0,2020-04-12,0,0.0,54,1.0,4,0.0
Ukraine,0,2020-04-12,83,10.0,2777,266.0,89,10.0
United Arab Emirates,0,2020-04-12,22,2.0,4123,387.0,680,92.0
United Kingdom,0,2020-04-12,12311,686.0,93812,3539.0,626,4.0
Uruguay,0,2020-04-12,7,0.0,480,-21.0,231,7.0
Uzbekistan,0,2020-04-12,4,0.0,865,98.0,66,24.0
Venezuela,0,2020-04-12,9,0.0,181,6.0,93,0.0
Vietnam,0,2020-04-12,0,0.0,262,4.0,144,0.0
West Bank and Gaza,0,2020-04-12,2,0.0,271,3.0,58,1.0
Western Sahara,0,2020-04-12,0,0.0,6,2.0,0,0.0
Yemen,0,2020-04-12,0,0.0,1,0.0,0,0.0
Zambia,0,2020-04-12,2,0.0,43,3.0,30,2.0
